10/20/2011 18:15:51, TS,  144.04
05/28/2007 15:29:26, TC,  432.67
10/14/2007 09:06:43, TF,  112.44
02/12/2007 15:05:26, TC,  334.14
11/12/2006 13:19:15, TP,  102.54
07/02/2015 19:26:03, TC, -509.32
07/03/2008 18:25:53, TF,   71.40
08/20/2011 14:21:52, TS, -275.37
04/09/2013 11:37:35, TS,  162.19
09/21/2011 15:28:43, TP,  -17.08
02/14/2011 19:11:49, TF,  167.17
08/03/2007 13:47:53, TP, -389.06
06/05/2012 17:37:03, TC,   98.82
08/07/2011 09:45:42, TV, -201.01
07/25/2013 09:11:20, TC,  154.43
12/11/2007 11:31:34, TP,  214.85
09/07/2011 08:12:24, TS,   98.09
11/12/2015 14:14:00, TF, -187.66
08/08/2012 16:04:18, TS,  -31.07
01/07/2006 13:06:21, TC,  485.72
03/23/2011 19:11:21, TV, -1012.99
05/22/2007 15:30:12, TS,  517.69
12/02/2006 15:28:28, TV,  130.97
04/23/2008 16:25:41, TF, -177.77
04/17/2013 16:05:42, TV,  -41.33
12/31/2012 10:57:15, TV,  112.22
01/19/2007 17:43:47, TF,  696.54
02/14/2014 19:06:56, TC,  317.50
04/29/2011 17:49:29, TV,  311.94
08/11/2008 15:23:31, TS, -169.33
07/14/2010 16:48:10, TV,  101.88
09/02/2009 16:09:39, TS, -595.05
11/20/2006 08:07:15, TV, 1272.93
02/02/2007 08:55:27, TP,  -69.53
12/01/2007 10:28:42, TF, -548.99
03/15/2014 18:17:49, TS,   28.60
12/07/2007 10:45:11, TP,  153.84
02/05/2008 13:32:17, TS,  495.91
10/05/2006 10:27:06, TC, -103.27
03/05/2009 11:28:02, TC, -240.26
07/25/2012 11:33:57, TC,  267.58
01/19/2015 13:34:44, TC,  -73.33
12/11/2011 19:10:34, TS,  186.61
02/09/2006 12:03:47, TS,  102.73
08/25/2015 09:19:14, TF,  485.25
05/18/2009 15:38:18, TF,   58.19
09/06/2009 12:48:54, TC,  -89.54
02/20/2011 16:01:51, TF,   81.67
01/17/2013 12:17:24, TC, -100.84
11/08/2007 09:41:17, TV,  743.47
12/01/2012 10:10:21, TP, -104.38
08/27/2006 11:18:38, TS, -223.62
10/20/2008 10:11:55, TV,  157.46
08/13/2010 16:18:49, TS,  112.61
10/27/2011 11:28:01, TP,   18.61
08/27/2013 09:43:05, TS,   70.76
11/15/2006 18:05:04, TP,   70.73
06/13/2013 18:46:06, TV,  348.15
08/06/2013 13:11:42, TS,  889.94
02/08/2015 10:37:27, TV,  265.63
02/08/2011 18:28:30, TS,  -23.14
08/20/2006 08:16:18, TC,  122.05
04/27/2006 14:00:44, TC,   54.40
11/23/2010 10:43:41, TP,  237.53
04/03/2010 18:16:24, TC,  -13.78
08/24/2009 17:46:52, TF,  368.34
06/14/2010 13:10:36, TS,   39.27
10/25/2014 15:15:59, TS,  -58.23
08/02/2006 11:40:26, TC,  114.61
12/14/2014 18:13:34, TF,   33.36
09/07/2012 16:09:54, TS,  -33.60
07/08/2006 11:59:03, TP,   84.07
03/11/2015 13:13:27, TC,  -37.60
04/03/2008 19:36:49, TS,   49.16
11/09/2014 16:18:53, TF,  100.60
11/10/2009 13:35:03, TV, -247.77
03/03/2009 16:27:54, TS, -113.07
01/29/2008 19:12:36, TF, -263.02
09/12/2008 08:21:39, TC,  197.98
08/28/2012 12:49:24, TF,  101.93
07/16/2006 18:29:38, TC,  -52.81
02/20/2008 15:32:38, TV, -143.21
12/27/2011 11:18:50, TC,  133.84
12/12/2011 09:24:11, TP,  -75.64
03/24/2011 09:34:44, TV,  317.97
03/05/2014 09:18:38, TP,   55.76
10/20/2011 10:32:44, TF,   34.30
07/09/2006 11:53:50, TF, -989.65
04/29/2007 11:16:43, TV,  521.42
01/21/2014 08:31:40, TS, -295.41
05/22/2015 18:44:57, TF, -117.93
11/27/2006 14:08:43, TF,   51.79
10/22/2006 12:22:44, TF,   46.72
12/24/2012 11:24:36, TP,  184.81
09/22/2006 19:29:03, TV,  240.01
07/03/2010 14:13:24, TF,  -83.63
11/20/2012 13:49:58, TC,  133.04
01/31/2009 12:17:32, TF, -355.97
12/25/2015 16:44:43, TF,  853.74
12/06/2008 09:04:13, TP,  -78.74
08/07/2006 10:18:22, TP,   62.01
03/06/2012 17:38:19, TV,   60.68
08/07/2010 09:25:43, TV,  658.78
07/21/2015 09:55:24, TS,  446.57
02/25/2012 10:33:48, TP,  -61.48
07/12/2012 12:31:44, TP,  -63.31
11/15/2013 15:42:19, TP, -134.44
11/29/2007 16:46:37, TF,  331.44
10/07/2014 10:37:12, TC, -353.00
06/06/2010 17:22:24, TF,   17.58
08/06/2015 12:35:42, TF,   43.12
11/16/2011 14:44:42, TV, 1287.53
01/24/2010 09:48:16, TS, -381.96
03/21/2008 08:42:28, TV,  421.28
02/10/2014 16:48:39, TV,  390.39
11/11/2014 11:31:29, TV,  171.85
03/31/2006 17:21:42, TC,  161.51
09/27/2010 18:41:47, TV,   45.11
04/10/2006 09:30:15, TS, -256.87
10/12/2014 12:54:56, TS,  -64.99
05/26/2011 12:25:20, TF,  216.57
06/10/2012 13:05:56, TF, -444.00
04/27/2011 14:13:01, TV,   98.18
07/23/2011 13:20:52, TP,  -74.03
10/05/2011 16:38:15, TF,  246.42
08/16/2007 12:57:01, TP,  288.20
10/08/2010 17:16:59, TS,  906.23
02/14/2008 15:03:30, TF, -123.12
01/23/2010 18:54:27, TC, -221.41
09/02/2007 15:51:13, TF,  552.91
09/13/2006 17:05:35, TP,  290.23
05/02/2014 14:31:22, TV, -275.17
01/14/2011 15:14:10, TF,  271.03
09/10/2013 12:19:09, TC,  135.28
01/11/2009 11:22:50, TV,  618.60
03/10/2009 17:45:55, TP,   97.17
07/08/2012 17:34:02, TP,   92.98
06/19/2015 10:30:53, TV, -304.59
11/24/2007 09:58:36, TC, -692.98
03/17/2012 13:15:32, TP,  -52.33
04/07/2010 13:58:53, TC, -142.08
09/03/2007 16:01:04, TV,  229.32
03/15/2007 17:01:17, TV,  139.96
11/16/2012 13:17:37, TV, -330.46
04/25/2014 18:15:22, TP,   62.78
06/07/2013 17:33:52, TC,   32.41
01/09/2011 15:14:54, TF,  243.24
07/12/2009 19:06:20, TC, 2000.91
09/16/2010 11:11:22, TF,  133.23
07/31/2014 13:31:54, TS,   40.58
08/17/2014 19:57:32, TF, -712.37
06/20/2014 12:55:35, TV,  118.32
03/31/2006 17:05:42, TF,  451.12
04/12/2014 10:04:07, TS,  -47.51
06/04/2010 08:33:03, TS,  101.01
01/17/2009 15:11:15, TS,  -39.94
02/26/2007 13:35:44, TS,   48.61
01/04/2011 19:25:33, TC,   93.06
08/27/2006 14:25:01, TS,  121.92
08/26/2010 09:12:10, TP, -220.16
07/27/2012 13:44:24, TC, -130.18
10/21/2006 10:31:03, TF,  744.79
07/15/2015 18:55:46, TS,  317.47
07/19/2012 14:47:18, TS,  687.98
12/13/2013 09:18:39, TF,   66.82
03/27/2006 08:37:15, TS, -295.89
02/04/2010 16:34:54, TF,  124.27
12/01/2014 17:03:45, TS,  220.03
07/06/2014 14:03:39, TC,  161.15
04/03/2014 10:00:20, TV,  727.13
05/25/2012 14:52:43, TF,  -57.96
10/27/2009 15:07:25, TV,  104.30
05/20/2012 08:02:31, TP,  500.20
05/07/2010 16:23:05, TP,  520.26
10/21/2010 09:12:58, TS, -385.34
02/15/2013 14:48:40, TP,  150.53
02/10/2013 09:30:35, TS,  -44.81
03/18/2007 19:37:32, TV, -155.52
01/15/2012 15:08:17, TF,  -54.25
05/28/2008 17:47:34, TV,  222.12
12/08/2007 10:07:05, TP,   55.07
06/16/2013 17:50:00, TV,  -20.63
07/02/2007 08:55:14, TV,  143.14
08/19/2012 12:42:21, TS,  166.74
08/23/2009 12:58:24, TS,   52.32
11/08/2010 17:45:42, TP,  227.08
11/08/2015 11:09:33, TF, -102.01
02/26/2012 09:11:51, TS,  -90.05
08/15/2007 16:31:22, TS,  404.14
08/26/2013 08:39:55, TF,   81.42
11/20/2011 08:33:38, TC,  254.69
09/07/2014 17:24:25, TF,   50.57
05/20/2009 08:38:42, TS,  -33.53
01/02/2009 12:45:49, TF,  300.08
05/30/2006 15:13:32, TV, -381.17
03/09/2008 16:19:37, TS,  233.27
09/13/2008 12:22:45, TF,   42.68
12/25/2009 12:46:13, TP,   47.93
12/19/2012 19:55:58, TV,   55.15
01/19/2010 09:31:34, TV, -274.08
03/25/2009 09:34:46, TP, -381.99
10/25/2006 18:36:38, TS,  572.91
06/16/2009 10:50:22, TS,   87.79
01/12/2008 17:27:12, TS,   65.57
09/16/2008 17:47:06, TS,  188.88
04/24/2014 14:26:32, TP,  122.54
06/01/2007 14:24:32, TF, -277.65
07/04/2008 13:15:13, TS,   90.87
02/17/2013 12:41:48, TS,  131.84
06/27/2006 12:03:31, TP,   27.57
04/17/2012 15:07:29, TF,   77.72
06/19/2011 15:12:50, TC,   27.98
11/17/2008 14:24:26, TP, -928.00
05/07/2014 11:28:40, TP,   38.58
11/24/2014 17:18:55, TC,   62.60
04/04/2015 09:03:09, TP,   54.87
10/18/2009 08:22:38, TF, 1246.24
09/04/2014 09:41:44, TC,  212.02
03/10/2008 08:00:44, TP,   49.71
07/29/2012 11:20:08, TP,   37.51
07/31/2006 11:58:50, TP,  101.06
12/22/2010 14:23:19, TC,   84.19
06/08/2009 17:26:46, TS,  -40.41
07/23/2010 19:50:11, TS,  383.84
11/09/2010 11:50:23, TV,   68.68
11/01/2015 12:18:34, TV,   35.81
11/14/2015 16:37:33, TS, -197.13
11/13/2012 09:53:39, TC,   52.85
09/18/2009 17:11:44, TF, -101.30
08/28/2011 15:42:30, TC,   79.71
12/04/2011 11:17:34, TC,   65.10
12/05/2011 19:56:27, TC,  367.59
10/13/2012 12:05:50, TP,  352.75
09/29/2014 08:49:48, TF, -190.06
10/18/2007 14:24:09, TC,   85.58
01/22/2006 15:41:57, TF,  -84.43
12/29/2014 16:49:55, TF,   90.59
11/11/2010 08:44:05, TC,  318.92
04/26/2011 10:49:08, TV,   38.38
04/18/2009 12:19:47, TF,  619.42
03/30/2006 19:07:26, TF,   43.02
11/23/2008 10:55:33, TS,  718.28
10/30/2006 17:15:28, TP,  -30.49
07/02/2013 09:43:36, TS,  477.32
10/11/2007 15:40:11, TC,  591.82
10/10/2007 15:09:33, TF, -384.24
12/23/2009 13:35:49, TP, -920.50
09/02/2010 11:07:48, TC, 1551.20
12/11/2015 15:57:07, TV,   43.63
08/16/2009 14:03:07, TC,   31.60
01/03/2011 14:27:48, TS,   47.53
11/14/2006 08:35:25, TF, 1814.32
01/13/2006 13:40:27, TF, -156.51
11/23/2009 19:43:32, TF,  207.84
03/16/2010 11:36:35, TS,   31.21
08/03/2012 18:48:21, TF,  272.40
07/29/2006 14:55:58, TV,   66.79
10/22/2007 16:56:44, TF,  188.28
01/11/2009 17:26:37, TS,  383.37
04/09/2009 12:25:33, TV,  -94.93
10/19/2013 17:08:59, TP,  180.78
01/07/2015 17:28:35, TS,  364.12
11/26/2012 08:44:40, TP, -432.06
05/13/2007 08:47:58, TS,   26.60
10/24/2015 08:42:27, TF, -132.05
07/06/2011 16:41:00, TP,   56.50
01/22/2011 15:29:52, TS,  367.82
11/05/2014 18:04:52, TP,   54.12
02/10/2006 13:17:34, TP,   10.82
01/24/2010 11:05:27, TP,  349.14
01/23/2014 12:35:51, TC,   65.65
06/01/2006 17:52:18, TS, -137.22
02/08/2008 19:45:58, TF,   85.51
06/18/2011 16:53:38, TS,   48.07
01/16/2011 13:26:08, TP,  -42.70
08/06/2012 10:25:10, TS,   73.13
07/10/2006 18:31:13, TS,  363.66
01/18/2014 09:06:38, TP, -412.18
04/04/2006 10:06:07, TS, -144.89
10/15/2011 18:33:49, TS,   63.22
02/23/2009 18:35:20, TS,   52.60
05/26/2014 15:07:31, TP, 2494.10
03/05/2007 16:15:16, TF, -189.89
11/07/2012 17:46:00, TV,  163.16
08/10/2015 16:02:41, TV,  218.03
09/29/2011 08:59:17, TS,   38.16
05/29/2012 10:05:50, TP, -807.31
04/11/2014 16:46:51, TP,  607.42
04/22/2009 14:55:50, TP,  445.45
05/04/2014 14:06:03, TS,  -37.34
02/23/2014 18:33:39, TS, -350.25
03/05/2010 12:43:02, TV, -351.07
05/19/2007 15:48:50, TC, -383.85
12/27/2006 12:15:17, TS,   52.22
05/17/2009 12:54:07, TC,   20.38
10/06/2007 19:21:26, TP,  185.16
01/06/2014 16:21:15, TP, -125.95
02/18/2012 16:09:55, TV,  208.73
04/10/2013 13:04:26, TF,  105.05
01/31/2007 13:18:55, TF,  125.68
02/09/2014 08:21:41, TS,  314.91
11/17/2006 15:18:01, TF,  -33.24
02/26/2014 13:50:03, TF,   92.74
11/26/2007 14:58:09, TP,  188.22
08/24/2012 13:59:04, TF,  -61.46
05/27/2008 09:39:51, TV,   57.00
11/02/2008 13:19:51, TP,  378.48
10/22/2013 16:49:08, TC,  227.93
01/25/2015 11:53:49, TP,  293.23
11/17/2006 11:52:35, TC,  191.68
12/09/2007 12:39:02, TP,  742.85
09/07/2010 17:50:52, TS,  183.78
07/24/2008 14:34:24, TF,  144.16
09/04/2013 10:47:32, TF,  240.44
02/24/2009 08:46:16, TV,  -48.78
08/23/2012 12:35:36, TS,   35.58
07/05/2011 17:58:57, TV,   50.63
12/06/2012 18:01:08, TV,  457.73
08/06/2015 10:35:40, TV,  277.29
05/04/2014 13:19:44, TS, -103.27
07/23/2006 12:34:51, TV, -133.09
05/19/2008 18:34:41, TF, -733.09
07/01/2007 13:03:19, TP,  204.59
02/24/2007 10:48:17, TC,  -61.23
01/05/2010 11:56:37, TS,   36.66
08/07/2011 09:57:08, TF,  159.74
04/07/2010 17:36:31, TS,  284.00
11/01/2007 12:06:37, TP, -106.25
08/19/2013 14:59:05, TC,  105.83
06/28/2011 15:32:59, TC,  221.28
07/30/2007 18:57:28, TV, 1768.73
10/04/2009 12:15:19, TF,  -63.12
12/15/2011 13:12:20, TF,  -81.72
10/25/2012 13:57:41, TF,   62.72
06/14/2007 08:32:50, TC,  -43.73
04/25/2008 17:42:50, TS,  305.21
07/12/2015 08:30:39, TC,  168.01
12/10/2007 11:04:04, TS,  105.78
11/20/2014 16:20:59, TV,  -25.08
10/13/2006 08:46:27, TP,  102.47
11/12/2008 17:00:21, TS,  -77.71
03/13/2008 19:30:02, TS,  -55.89
11/27/2014 11:20:09, TC, -224.92
02/22/2012 13:37:48, TF,  -92.49
02/06/2008 15:35:13, TV,   51.11
02/04/2007 09:56:33, TC,   27.71
05/22/2009 14:18:29, TC,  162.09
09/09/2011 09:30:40, TS,   64.64
11/30/2012 10:53:51, TP,  167.16
10/17/2013 11:06:57, TV,  -37.82
09/08/2013 10:09:26, TC, -119.63
12/26/2011 14:59:48, TS,   68.46
02/23/2015 18:49:58, TF, -302.69
07/23/2015 18:59:04, TP, -520.39
09/25/2007 08:21:30, TF,  275.45
02/16/2007 12:36:48, TC,   -9.89
05/09/2015 14:39:51, TC,  -58.19
07/31/2009 14:03:10, TS, -384.36
02/01/2010 19:11:16, TP, -249.27
10/23/2014 08:07:52, TF,   78.87
03/29/2015 17:47:41, TP,   82.81
08/25/2008 13:40:35, TC,  -34.28
06/30/2010 16:11:24, TP,  202.36
05/11/2013 12:45:56, TV, -197.01
01/17/2011 11:13:13, TF,  -67.01
10/31/2014 08:54:43, TP,   36.88
12/31/2007 08:20:47, TV,   53.15
07/20/2015 09:33:26, TC,  -96.44
11/11/2010 10:56:11, TF,  321.18
02/02/2012 12:31:09, TS,  124.12
03/15/2009 16:37:47, TF,  129.66
02/13/2006 15:55:45, TF,   48.51
05/16/2009 17:58:24, TC,   68.91
03/09/2011 18:18:50, TS, -264.54
04/13/2015 11:55:35, TV,  181.99
07/15/2010 16:08:59, TS,  -33.74
04/04/2014 10:37:59, TF,   81.30
08/30/2011 15:32:19, TC,  -65.71
05/03/2010 16:40:41, TC,  226.16
04/19/2011 18:32:56, TF, -138.24
12/05/2011 10:57:51, TS,  118.38
10/08/2007 08:51:26, TV,   69.10
11/09/2015 08:26:47, TF,  103.11
10/16/2014 09:47:02, TC,  182.91
02/03/2007 12:28:04, TC,  -39.96
12/04/2015 19:51:28, TF,   35.03
12/29/2013 09:52:20, TV,   75.59
02/23/2011 15:13:20, TC, -282.88
11/25/2008 16:14:12, TF, -538.76
09/28/2013 09:58:58, TS,  -34.07
11/02/2007 17:34:34, TP,  139.89
07/26/2008 08:32:57, TF,  420.10
02/27/2006 16:58:39, TP, -236.15
01/09/2011 09:28:20, TP,  310.35
06/09/2006 15:19:03, TC,  287.88
02/23/2014 18:06:15, TF,   74.78
05/13/2007 19:44:31, TF,  107.33
04/09/2008 09:41:48, TC,  838.01
07/09/2010 12:54:40, TV,  138.84
11/27/2009 09:22:55, TS,   58.35
11/01/2014 13:48:20, TV,   13.72
04/15/2008 12:39:52, TC,   48.68
09/24/2010 17:13:54, TC,  200.67
08/31/2009 16:37:22, TC,  159.11
04/12/2011 18:02:16, TP, -376.70
05/04/2006 13:58:30, TF,  675.63
12/11/2010 17:11:55, TF,  142.44
08/25/2007 19:21:41, TF,   93.66
12/20/2011 19:19:28, TS, -190.72
03/15/2014 19:19:55, TV,  484.20
04/13/2008 10:02:17, TF,  364.90
11/27/2006 19:57:35, TC,  207.40
08/29/2014 08:54:08, TC,  -10.35
06/26/2008 09:29:30, TS, -123.11
10/23/2013 11:37:14, TF, -471.45
01/06/2014 12:07:11, TV,  247.68
12/25/2007 09:41:23, TS,  195.02
06/29/2012 13:51:45, TV,  331.21
02/05/2011 15:59:56, TP,   23.35
04/11/2006 17:52:48, TC,  340.98
08/11/2009 16:15:05, TC,   23.24
02/05/2013 08:12:47, TF, -112.53
08/08/2006 13:10:52, TF,   77.26
05/25/2011 12:18:42, TV,  124.45
11/10/2007 09:31:07, TV,  129.96
11/15/2014 17:58:47, TP, -116.55
08/14/2009 16:22:57, TV, -490.24
10/10/2008 18:34:31, TV,  115.00
10/28/2010 13:20:30, TC,  183.64
08/17/2007 16:36:15, TV,  209.22
04/24/2014 12:51:28, TP,  631.34
10/10/2012 10:26:56, TS, -198.21
01/02/2011 11:48:38, TP,  180.32
03/28/2015 09:23:53, TF,  -51.00
07/28/2008 14:06:17, TV, -170.57
08/15/2013 09:23:28, TF,  117.85
09/17/2013 11:40:39, TC,  297.44
09/04/2009 19:19:34, TV,  412.59
06/27/2006 13:33:18, TV,  131.49
04/07/2008 13:49:44, TS,  -16.57
02/26/2007 08:39:58, TC, -345.33
05/27/2007 08:16:23, TF,   36.86
04/19/2013 10:46:09, TP,   49.07
01/24/2011 13:38:10, TP, -193.65
01/30/2011 12:22:09, TP, -285.05
03/26/2006 10:58:26, TS,  338.03
04/22/2015 13:08:41, TP,  251.23
01/10/2006 11:31:40, TV,  109.48
10/09/2012 15:16:18, TF,  508.70
07/07/2013 11:04:24, TS,   79.79
07/13/2014 16:44:07, TF,  520.51
01/09/2014 12:22:04, TV,  188.47
03/05/2009 11:23:14, TP,  177.62
09/12/2007 15:29:34, TP,  -99.13
09/07/2008 09:42:46, TV,  212.29
11/21/2009 17:42:35, TP,  -86.19
02/20/2010 11:35:59, TP,  134.36
10/13/2010 19:57:01, TF, -164.72
11/03/2010 11:40:37, TV, 1037.60
04/23/2010 19:34:35, TC,   42.62
05/07/2008 09:42:41, TC,  -97.69
02/11/2013 17:20:42, TP,  965.18
04/17/2011 12:02:05, TC,  430.78
10/29/2013 15:27:42, TV,   85.64
07/13/2013 11:19:36, TC,   17.14
10/08/2006 18:55:38, TP,  196.42
09/16/2010 14:16:14, TC,   40.31
06/06/2014 12:06:41, TS,  136.88
06/04/2011 10:48:54, TS,  367.19
05/21/2007 19:24:45, TP,   27.72
11/08/2011 10:21:04, TC, -208.71
07/05/2015 10:42:53, TF,  360.19
02/04/2015 10:19:48, TC, -182.51
03/27/2008 08:13:24, TS, -268.17
07/10/2013 19:18:45, TF,  -93.23
11/13/2007 13:48:10, TF,   11.13
06/24/2011 12:36:54, TS, -126.71
04/09/2010 15:21:22, TC,  338.67
12/05/2007 17:16:45, TF,  200.00
05/18/2007 15:35:30, TV, -412.49
09/09/2015 11:15:11, TV,  223.85
08/16/2009 14:26:01, TP, -216.14
02/17/2007 09:54:20, TP,   68.59
03/05/2010 18:41:03, TV,  265.52
05/31/2009 11:43:16, TV, -497.05
03/03/2008 10:10:55, TC, -178.06
10/15/2012 10:25:53, TP, -719.06
02/14/2012 18:08:59, TV,  100.35
06/01/2007 18:51:24, TS,  -89.60
07/14/2008 08:52:58, TF,  -35.36
04/24/2015 17:55:35, TS, 1953.62
04/03/2009 13:58:55, TS,   44.97
12/09/2006 12:04:18, TP,  120.39
03/15/2006 09:38:22, TC,  183.51
05/17/2009 10:53:16, TV,   65.75
04/25/2013 17:14:17, TC,  -61.45
08/10/2011 17:10:06, TF,   77.83
01/28/2012 15:39:49, TC,  136.81
07/19/2007 10:00:30, TF,  -56.14
08/22/2009 18:35:48, TC, -128.55
12/17/2013 15:24:23, TV,  286.25
02/15/2014 15:41:17, TF,  376.99
11/10/2014 19:03:03, TF,  200.22
10/14/2010 12:12:36, TF,  116.82
02/27/2011 13:30:00, TF,  110.48
03/08/2013 16:11:39, TF,  158.67
01/19/2009 11:24:25, TV,   43.01
10/15/2007 19:49:00, TV,  106.99
08/16/2014 10:48:00, TV, 2513.05
09/14/2010 14:41:59, TF,  -30.92
01/08/2011 09:45:16, TS,   13.98
01/10/2011 08:01:53, TC,  -24.19
07/12/2013 08:35:06, TF, -189.17
11/04/2008 17:34:31, TV,   22.97
02/04/2009 14:35:59, TF, -233.50
08/05/2012 09:29:12, TS,  -66.32
02/20/2009 14:06:48, TF,  124.73
09/14/2010 17:45:13, TS,  191.13
04/13/2014 09:42:06, TC,  283.35
12/25/2013 10:59:45, TC, -964.03
08/14/2007 14:56:19, TP,   94.06
04/15/2013 11:42:54, TC,   47.69
12/19/2009 15:27:04, TF, -131.54
07/29/2015 10:17:31, TF,  -51.25
02/24/2015 14:08:44, TS,   27.76
08/19/2010 18:12:18, TF,  274.95
12/18/2008 08:51:39, TF,  197.17
08/19/2008 08:50:14, TF, -168.83
09/11/2013 09:33:20, TC, 1312.68
05/15/2013 18:17:05, TF,  628.52
03/25/2013 19:03:00, TF, -397.67
09/29/2010 17:31:09, TC, -196.25
08/26/2006 17:51:59, TF,  158.41
01/23/2006 10:43:12, TC, -567.53
02/09/2008 15:20:04, TF,   79.01
09/25/2006 15:46:25, TC,   24.31
05/13/2010 14:01:33, TS,  184.41
10/29/2014 14:41:20, TV,  169.11
06/30/2013 17:26:21, TC,  315.40
04/24/2014 12:49:44, TS,  536.13
02/02/2009 08:42:26, TC,   47.05
01/26/2006 12:00:24, TV, -107.62
07/01/2013 09:25:54, TP,  291.49
03/03/2010 18:38:55, TF,   36.48
11/19/2013 15:50:37, TF, -326.82
10/15/2010 08:51:41, TP,  618.79
08/17/2014 08:29:07, TP, -177.96
09/19/2011 19:10:01, TC,  416.62
10/01/2015 11:36:24, TC,  205.05
08/05/2007 14:58:38, TF, -374.81
01/06/2011 16:46:06, TF,  286.73
09/29/2015 16:40:55, TC,   27.29
01/05/2008 10:24:47, TF,   52.50
08/09/2007 15:12:34, TC,  241.94
09/18/2009 16:50:46, TS,  491.99
04/16/2007 13:35:10, TC,  592.14
01/25/2009 17:34:03, TC,   71.23
10/22/2012 08:31:00, TP,   63.28
03/06/2010 11:49:58, TP,  101.76
02/09/2008 09:00:53, TC,  514.24
04/26/2010 09:11:42, TF,   20.06
12/24/2006 14:47:18, TP,   24.84
07/09/2009 08:56:52, TC,  217.57
09/11/2015 08:14:28, TC,   17.73
03/19/2012 13:10:00, TP, -309.93
06/22/2014 11:25:13, TS,  196.13
07/15/2010 17:41:23, TP,  134.70
05/10/2011 13:47:28, TV,  187.19
10/06/2013 11:30:55, TP,   53.58
09/08/2011 16:35:58, TF,  -16.49
11/30/2008 09:28:38, TS,  -16.98
12/11/2015 18:17:32, TV, 1223.05
03/22/2012 08:55:15, TP, -523.76
06/16/2007 14:29:37, TC,  -49.36
06/24/2014 15:45:45, TV,   32.33
08/16/2010 19:32:57, TP,  203.05
05/22/2014 09:01:50, TC,  293.96
06/18/2014 12:52:24, TV,  240.28
01/29/2010 11:13:40, TF,  799.00
03/16/2011 08:07:25, TF,  113.39
09/08/2010 11:01:35, TS,  120.11
11/07/2008 13:45:01, TS,  207.36
02/28/2013 15:46:26, TC, -488.87
10/26/2011 10:23:30, TV, -207.51
03/10/2012 16:53:17, TF,  219.19
10/26/2012 17:28:22, TV,   66.80
10/25/2015 12:28:47, TS, -241.89
08/14/2007 08:42:30, TS,  -29.59
09/24/2007 08:22:02, TF,  669.25
07/28/2012 17:19:15, TV,   10.27
10/26/2009 19:21:21, TP,  526.70
12/25/2010 10:16:32, TS, -404.75
11/28/2007 16:34:56, TS, -153.66
06/23/2007 12:27:26, TC,   92.80
07/21/2011 18:20:45, TV,  -93.57
03/11/2012 12:23:47, TC, -511.65
06/06/2014 10:31:07, TV,  433.14
08/20/2009 19:06:02, TP,   93.58
10/10/2009 14:54:01, TC,    8.79
08/25/2008 10:20:40, TF,  319.32
01/13/2012 13:22:33, TF,   87.23
06/13/2008 19:04:43, TC,  392.32
02/16/2015 08:08:32, TV,  334.37
01/02/2014 16:04:31, TC, -211.70
06/28/2011 12:10:14, TS,  192.57
01/07/2010 15:04:11, TV,  201.59
02/06/2012 19:15:16, TF, -158.34
10/13/2011 12:36:33, TC,   99.05
